r,theta,phi
6874.721390000001,50.505249,119.95968309999999
6875.44834,54.3090303,119.9474403
6876.19467,58.1127593,119.9134211
6876.9545,61.9163116,119.8621537
6877.72202,65.7195828,119.7971886
6878.49157,69.5224839,119.72137629999999
6879.25771,73.3249372,119.6370616
6880.0152,77.126874,119.5462225
6880.759190000001,80.9282321,119.4505729
6881.4852,84.7289547,119.35164119999999
6882.18925,88.5289897,119.2508343
6882.867929999999,92.3282888,119.149491
6883.51832,96.1268071,119.04893109999999
6884.138150000001,99.9245028,118.950502
6884.725780000001,103.7213368,118.85562809999999
6885.27996,107.517273,118.76586499999999
6885.79986,111.3122753,118.68296439999999
6886.28501,115.1063064,118.6089564
6886.73543,118.8993256,118.54625739999999
6887.15152,122.6912867,118.4978163
6887.53402,126.48213390000001,118.4673191
6887.88397,130.2717964,118.4594827
6888.20247,134.06017889999998,118.4804925
6888.49079,137.84714789999998,118.5386707
6888.75032,141.6325105,118.6455388
6888.9826,145.4159802,118.8175703
6889.189230000001,149.1971166,119.0792286
6889.37185,152.9752151,119.46853449999999
6889.532020000001,156.74909,120.04801669999999
6889.67114,160.5166044,120.928249
6889.79046,164.2735334,122.32470839999999
6889.89112,168.0103117,124.71909129999999
6889.97397,171.7001394,129.4392016
6890.03953,175.2333358,141.6981749
6890.08803,177.70896390000001,-167.0941265
6890.11944,175.9418146,-100.6511852
6890.13345,172.49127349999998,-84.585127
6890.1295,168.8202458,-78.94998029999999
6890.10668,165.090597,-76.2151576
6890.063810000001,161.3372925,-74.657397
6889.99945,157.5720441,-73.6885803
6889.912060000001,153.7998304,-73.0553991
6889.7999500000005,150.0231057,-72.6311693
6889.66133,146.2432071,-72.345578
6870.361440000001,17.18649640000001,-70.189373
6870.04541,13.418770500000008,-68.2555795
6869.79828,9.683974300000003,-64.6667342
6869.622219999999,6.043814800000007,-56.429494299999995
6869.51868,2.882958500000001,-27.09809
6869.4885,3.0220041000000037,53.0371819
6869.53183,6.244327200000001,79.9104198
6869.64818,9.893856200000002,87.7007759
6869.83642,13.631627600000002,91.1513597
6870.09471,17.400792600000003,93.02613149999999
6870.420520000001,21.184510900000006,94.1613177
6870.81069,24.976068600000005,94.89203479999999
6871.26155,28.7722586,95.3780613
6871.768950000001,32.5713476,95.7051098
6872.328219999999,36.372309,95.92326469999999
6872.93428,40.1744888,96.06375969999999
6873.58172,43.977444600000005,96.1471019
6874.265,47.7808621,96.187333
6874.97839,51.5845087,96.1944135
6875.71583,55.3882057,96.17562749999999
6876.47111,59.1918085,96.1364498
6877.23822,62.9951967,96.0811002
6878.01149,66.7982688,96.0129108
6878.785440000001,70.6009388,95.9345755
6879.55475,74.4031314,95.8483255
6880.314429999999,78.2047797,95.7560567
6881.0597800000005,82.005824,95.6594255
6881.78646,85.8062097,95.55992189999999
6882.490610000001,89.6058865,95.45893009999999
6883.168900000001,93.4048077,95.3577801
6883.818560000001,97.2029299,95.257795
6884.43743,101.0002132,95.16033859999999
6885.02379,104.7966203,95.0668654
6885.57639,108.5921154,94.978978
6886.0944,112.3866628,94.8984971
6886.5773500000005,116.1802252,94.82755
6887.0252,119.97276149999999,94.7686877
6887.4382000000005,123.7642233,94.7250449
6887.8169800000005,127.55455119999999,94.7005657
6888.16244,131.3436682,94.7003324
6888.47565,135.1314693,94.7310564
6888.75792,138.91780699999998,94.8018386
6889.01071,142.7024666,94.92538739999999
6889.23562,146.4851262,95.1200573
6889.43428,150.2652855,95.4134323
6889.60834,154.0421332,95.8490162
6889.75929,157.8142794,96.49969589999999
6889.88847,161.5791596,97.49754759999999
6889.9971000000005,165.3315331,99.1087745
6890.0862400000005,169.0589258,101.9588057
6890.15672,172.7233332,107.9161286
6890.20917,176.1416279,125.4240773
6890.24393,177.6515432,-164.3037544
6890.260990000001,175.01671449999998,-117.6413319
6890.26004,171.4652912,-106.25873
6890.24047,167.77125869999998,-101.76587959999999
6890.20137,164.0331556,-99.4594264
6890.141600000001,160.2758649,-98.1055014
6890.05984,156.50842169999999,-97.24890049999999
6889.95462,152.7348569,-96.68383539999999
6889.82424,148.9572222,-96.3039352
6889.66688,145.1766605,-96.0487282
6870.19221,16.120085099999997,-93.50256329999999
6869.89946,12.358987200000001,-91.231015
6869.67688,8.640756500000009,-86.8164178
6869.52631,5.0611530000000045,-75.6853702
6869.44894,2.3674871999999993,-30.0659422
6869.445350000001,3.8253533999999974,41.3280998
6869.51546,7.259516500000004,59.152765599999995
6869.65855,10.945587500000002,65.1604716
6869.873280000001,14.695142900000008,68.022443
6870.1576000000005,18.4694729,69.63662529999999
6870.50877,22.255879399999998,70.63475199999999
6870.92341,26.0489909,71.2848303
6871.39762,29.8461384,71.719546
6871.9270400000005,33.645837500000006,72.0120113
6872.50683,37.447189300000005,72.2058158
6873.13179,41.2496111,72.3285736
6873.796480000001,45.052703,72.3986467
6874.49516,48.856178400000005,72.428742
6875.221820000001,52.6598217,72.4279553
6875.97029,56.4634638,72.4029922
6876.73463,60.2669669,72.3589289
6877.50902,64.0702172,72.2997038
6878.287719999999,67.8731183,72.2284473
6879.065280000001,71.6755864,72.14770709999999
6879.83665,75.4775479,72.0596083
6880.5970800000005,79.2789383,71.96596989999999
6881.34216,83.0796998,71.8683939
6882.06782,86.8797804,71.768334
6882.77038,90.6791328,71.6671535
6883.44658,94.4777134,71.5661755
6884.0936,98.2754824,71.46673
6884.70906,102.0724019,71.3702014
6885.29108,105.8684359,71.2780805
6885.83823,109.6635489,71.19202469999999
6886.34959,113.4577047,71.1139319
6886.82471,117.250865,71.046036
6887.26361,121.0429868,70.9910342
6887.66672,124.8340196,70.95226269999999
6888.03481,128.62390010000001,70.9339468
6888.3689,132.4125453,70.941568
6888.67024,136.19984110000001,70.9824168
6888.9402,139.985625,71.0664577
6889.1803,143.76965810000002,71.207731
6889.3922,147.5515783,71.42672879999999
6889.57761,151.33081629999998,71.75463789999999
6889.73816,155.1064351,72.2414186
6889.8753799999995,158.8767983,72.972462
6889.99063,162.6388096,74.106672
6890.0851299999995,166.3859034,75.9764962
6890.15987,170.1015347,79.4082449
6890.21564,173.7300265,87.1139888
6890.25309,176.9441868,113.3730659
6890.2726299999995,177.1621652,-166.94549379999998
6890.274270000001,174.04534869999998,-136.80188719999998
6890.25772,170.4316658,-128.38531899999998
6890.22238,166.7206167,-124.7333845
6890.167310000001,162.9756047,-122.7694961
6890.0914,159.2148118,-121.58688819999999
6889.993310000001,155.4453101,-120.82778529999999
6889.871480000001,151.6703924,-120.3233355
6889.7241699999995,147.89178379999998,-119.9836096
6889.54955,144.1104654,-119.7563412
6870.04213,15.0526622,-116.7517996
6869.77712,11.299872300000004,-114.05786049999999
6869.583100000001,7.6042396,-108.52182599999999
6869.46167,4.122854200000006,-92.8221666
6869.41378,2.282461500000011,-27.133225699999997
6869.43975,4.7392546000000095,25.2314194
6869.53924,8.291588500000003,37.6562675
6869.71126,12.003248800000009,42.406478899999996
6869.95422,15.761999500000002,44.808100599999996
6870.265850000001,19.540591300000003,46.206039999999994
6870.64318,23.329282000000006,47.0860044
6871.08258,27.123729600000004,47.6646727
6871.57991,30.9216987,48.0530317
6872.1305600000005,34.721912700000004,48.3137611
6872.72959,38.5235822,48.4849354
6873.371770000001,42.3261872,48.5910334
6874.051560000001,46.1293668,48.648528999999996
6874.76306,49.932858100000004,48.668937899999996
6875.500129999999,53.7364608,48.6605758
6876.25665,57.540016,48.629622499999996
6877.02674,61.343394200000006,48.580790199999996
6877.8047400000005,65.14648840000001,48.517758799999996
6878.58499,68.94920809999999,48.443471599999995
6879.36199,72.7514747,48.360341399999996
6880.130480000001,76.5532185,48.2703954
6880.88555,80.3543763,48.175382899999995
6881.62292,84.1548913,48.0768564
6882.33877,87.954713,47.9762385
6883.0297199999995,91.7537961,47.8748763
6883.69274,95.5520989,47.774090199999996
6884.32524,99.349583,47.6752207
6884.92509,103.1462118,47.5796765
6885.490600000001,106.9419503,47.4889884
6886.020570000001,110.7367636,47.404872399999995
6886.51434,114.5306156,47.3293093
6886.97171,118.3234678,47.2646478
6887.39288,122.1152769,47.213743799999996
6887.77829,125.9059898,47.1801539
6888.12872,129.6955387,47.1684128
6888.44528,133.4838328,47.1844439
6888.72932,137.27074629999998,47.2361846
6888.9823799999995,141.05609859999998,47.3345732
6889.20609,144.8396225,47.495167699999996
6889.40217,148.62090849999998,47.7409283
6889.57239,152.39930529999998,48.1072711
6889.71838,156.1737244,48.6518891
6889.841600000001,159.942226,49.475547299999995
6889.9433500000005,163.7010344,50.7713106
6890.024850000001,167.4418067,52.9603064
6890.087100000001,171.1420837,57.159160699999994
6890.13088,174.71662700000002,67.463982
6890.15678,177.5386044,108.2708323
6890.165150000001,176.4091651,-177.03782089999999
6890.15596,173.0414835,-157.2705704
6890.12895,169.3867528,-150.83650179999998
6890.0835099999995,165.6626997,-147.8223353
6890.018770000001,161.91193199999998,-146.1369214
6889.93358,158.1480282,-145.0996295
6889.826480000001,154.3765952,-144.42562479999998
6889.69577,150.60034530000001,-143.97517589999998
6889.53966,146.82073739999998,-143.6717937
6870.27974,17.7540724,-141.69673
6869.96796,13.983168500000005,-139.9160914
6869.7253900000005,10.241127200000008,-136.6811314
6869.55418,6.577694700000009,-129.5628654
6869.455730000001,3.269246899999999,-106.2432468
6869.430810000001,2.6736007000000086,-27.3811847
6869.4795,5.713769900000003,6.5967538999999995
6869.60122,9.33726560000001,15.652555699999999
6869.7947,13.067461899999998,19.4850985
6870.05806,16.833491500000008,21.520574699999997
6870.38882,20.615629499999997,22.7375722
6870.783890000001,24.406282700000006,23.5153251
6871.23967,28.201905600000003,24.0307587
6871.75201,32.000613400000006,24.377346199999998
6872.3162,35.8013035,24.6090908
6872.9270400000005,39.6032814,24.7593753
6873.57899,43.4060816,24.849963199999998
6874.2662199999995,47.209375200000004,24.8956703
6874.98281,51.0129188,24.906955099999998
6875.722890000001,54.816524900000005,24.8914334
6876.48073,58.620045700000006,24.854805799999998
6877.25047,62.4233616,24.8014491
6878.02622,66.2263711,24.7348066
6878.80234,70.028987,24.657651899999998
6879.57345,73.8311328,24.5722736
6880.3345,77.632741,24.4806085
6881.08087,81.4337509,24.3843408
6881.8083799999995,85.234108,24.2849789
6882.5133,89.033763,24.1839174
6883.19237,92.8326712,24.0824897
6883.84275,96.6307922,23.9820152
6884.46192,100.4280883,23.8838465
6885.04783,104.2245228,23.789419199999998
6885.59901,108.0200606,23.700308399999997
6886.11448,111.8146664,23.6182956
6886.59367,115.6083039,23.5454535
6887.036480000001,119.40093329999999,23.4842579
6887.443200000001,123.1925075,23.437739699999998
6887.81459,126.98296959999999,23.4096984
6888.1517300000005,130.7722466,23.4050118
6888.45586,134.5602402,23.4300967
6888.7284,138.3468118,23.4936175
6888.97091,142.1317608,23.6076168
6889.185,145.9147864,23.789393399999998
6889.37241,149.69542380000001,24.064777499999998
6889.534850000001,153.4729236,24.4741853
6889.67395,157.2460136,25.0846529
6889.7911699999995,161.01237600000002,26.0160545
6889.88771,164.76735739999998,27.5056008
6889.9646299999995,168.5001791,30.095637999999997
6890.02286,172.1794894,35.3361768
6890.0631,175.6673593,49.7125936
6890.08583,177.7468319,110.38787529999999
6890.091270000001,175.5196024,167.832798
6890.079320000001,172.01477069999999,-178.5782312
6890.04962,168.3317104,-173.52753719999998
6890.001520000001,164.59761079999998,-171.00822789999998
6889.9341,160.8421318,-169.5522097
6889.84612,157.07560389999998,-168.6392234
6889.73603,153.302522,-168.03991729999998
6889.602110000001,149.5251366,-167.63776579999998
6889.44258,145.7446872,-167.3673516
6870.21608,16.679345800000007,-165.04950449999998
6869.92223,12.914395400000004,-162.9678695
6869.697990000001,9.186569800000001,-159.022654
6869.54534,5.571227300000004,-149.57582969999999
6869.465560000001,2.592426400000008,-113.3438784
6869.45923,3.382428400000009,-35.5316945
6869.52625,6.723047600000001,-13.5725711
6869.66583,10.392091399999998,-6.721424
6869.876480000001,14.136036700000005,-3.5747126
6870.15605,17.907882999999998,-1.8332747999999999
6870.50179,21.692985500000006,-0.7679946999999999
6870.910440000001,25.485333300000008,-0.078413
6871.37821,29.282000500000002,0.38137719999999997
6871.900820000001,33.0813836,0.6906713
6872.47354,36.8825231,0.8962566
6873.09123,40.6848031,1.0275332
6873.74841,44.4878044,1.1039227
6874.43934,48.2912273,1.1387909999999999
6875.15811,52.0948476,1.1416598
6875.89876,55.8984913,1.1195194
6876.65541,59.702018800000005,1.077642
6877.422320000001,63.505315100000004,1.0201044
6878.193810000001,67.30828410000001,0.9501358999999999
6878.96429,71.1108424,0.8703548999999999
6879.728480000001,74.9129163,0.7829366
6880.4814400000005,78.7144408,0.6897361
6881.2186,82.5153574,0.5923797
6881.93577,86.3156125,0.49233709999999997
6882.62932,90.1151574,0.3909799
6883.29604,93.9139481,0.2896322
6883.933230000001,97.7119434,0.18961799999999998
6884.53871,101.5091051,0.0923085
6885.1107999999995,105.3053972,-0.0008263999999999999
6885.64822,109.10078469999999,-0.0881603
6886.15019,112.8952319,-0.1678385
6886.61635,116.68870129999999,-0.23768679999999998
6887.04679,120.4811508,-0.29508989999999996
6887.4419800000005,124.2725313,-0.33682429999999997
6887.8027999999995,128.0627817,-0.35882159999999996
6888.13033,131.8518225,-0.3558228
6888.42587,135.6395453,-0.32085939999999996
6888.690820000001,139.4257962,-0.24444659999999999
6888.92673,143.2103502,-0.11328289999999999
6889.13522,146.9928679,0.09193839999999999
6889.31801,150.7728184,0.40040529999999996
6889.47681,154.54933590000002,0.8584919999999999
6889.61319,158.32092310000002,1.5446254
6889.728480000001,162.084786,2.6026993
6889.82383,165.8351149,4.327821
6889.90027,169.5577123,7.4316565
6889.9587,173.2073148,14.134381699999999
6889.999690000001,176.545026,35.2353591
6890.02355,177.4647823,111.77622439999999
6890.03034,174.5583972,149.7448509
6890.01986,170.9728799,159.5387653
6889.99165,167.2695751,163.59261089999998
6889.94492,163.5275925,165.7222659
6889.87859,159.76821999999999,166.9881538
6889.79129,155.9994553,167.794671
6889.68142,152.2249423,168.328533
6889.547270000001,148.4465626,168.6876716
6889.38704,144.6653749,168.92836259999999
6870.17417,15.604245200000008,171.6648718
6869.89753,11.846781399999998,174.12279709999999
6869.69084,8.138224000000008,179.0243152
6869.55594,4.598828300000008,-167.9324374
6869.49392,2.2592283000000037,-112.5162304
6869.505190000001,4.2540063,-49.568045
6869.58947,7.754141400000009,-34.7021549
6869.74578,11.453975499999999,-29.3627665
6869.97245,15.208386599999997,-26.7418582
6870.26713,18.984939100000005,-25.2402607
6870.626850000001,22.772524599999997,-24.3035838
6871.04809,26.566320500000003,-23.6907003
6871.526890000001,30.363888600000003,-23.280211899999998
6872.05885,34.163855500000004,-23.004411899999997
6872.63916,37.9653818,-22.8225618
6873.26259,41.7679191,-22.7086667
6873.92356,45.5710884,-22.6453395
6874.61636,49.3746148,-22.6204887
6875.33521,53.1782903,-22.625422399999998
6876.0743,56.9819523,-22.6537077
6876.8278900000005,60.7854694,-22.7004575
6877.59025,64.588733,-22.7618667
6878.35575,68.3916505,-22.834902
6879.11892,72.194142,-22.917086599999998
6879.8745499999995,75.9961361,-23.006347599999998
6880.6178500000005,79.797569,-23.1009034
6881.34446,83.5983837,-23.199178999999997
6882.05036,87.3985283,-23.2997387
6882.73203,91.1979547,-23.4012298
6883.3864699999995,94.9966188,-23.502333099999998
6884.01124,98.7944799,-23.601715799999997
6884.60433,102.5915,-23.697983999999998
6885.16422,106.3876427,-23.789630199999998
6885.68984,110.1828723,-23.8749713
6886.180560000001,113.9771526,-23.9520722
6886.6361400000005,117.770445,-24.018646999999998
6887.0567,121.5627058,-24.0719259
6887.442730000001,125.3538822,-24.1084717
6887.79504,129.143908,-24.123916299999998
6888.1147599999995,132.9326956,-24.112573899999997
6888.40325,136.7201246,-24.066854799999998
6888.66204,140.50602370000001,-23.976344899999997
6888.89271,144.2901405,-23.8263033
6889.09693,148.0720908,-23.5951007
6889.27631,151.8512667,-23.249604899999998
6889.43246,155.6266607,-22.736309799999997
6889.5669800000005,159.396498,-21.962806999999998
6889.68123,163.15737760000002,-20.7547159
6889.7763700000005,166.9019461,-18.739889299999998
6889.85335,170.6110874,-14.9646256
6889.91292,174.2167681,-6.1306388
6889.95551,177.2729193,26.3957426
6889.98127,176.8183621,105.5251342
6889.990110000001,173.5577371,129.9057755
6889.9817,169.9214053,137.250792
6889.95549,166.20318989999998,140.5656415
6889.9105899999995,162.4549294,142.3839156
6889.84575,158.69231259999998,143.49090809999998
6889.75949,154.92162969999998,144.2058015
6889.65016,151.1458664,144.6821845
6889.515890000001,147.3666073,145.0029853
6889.35475,143.5847625,145.2168949
6870.444520000001,18.30429790000001,146.81668299999998
6870.10996,14.53088000000001,148.4643214
