Br,Btheta,Blambda
-10548.3003,-21598.642900000003,-1093.9188000000001
-7650.928000000001,-21437.0746,-824.2431
-4824.410400000001,-21155.7104,-524.8079
-2092.9376,-20764.783300000003,-196.1954
520.2782,-20280.925,157.77280000000002
2995.6226,-19728.25,540.5942
5324.345600000001,-19133.9864,948.148
7504.3015000000005,-18526.4405,1378.0501000000002
9542.839100000001,-17935.1693,1831.6779000000001
11456.2311,-17393.698,2294.4556000000002
13281.8266,-16922.0098,2770.7309
15059.793300000001,-16532.8671,3252.8403000000003
16836.091,-16226.737200000001,3736.4227
18655.6542,-15986.3466,4217.1719
20551.6738,-15781.752400000001,4688.642
22540.6307,-15572.917300000001,5147.5665
24618.6358,-15314.970500000001,5587.3027
26758.241,-14966.7077,6002.616300000001
28911.9494,-14502.2114,6382.4809000000005
31019.83,-13918.628200000001,6712.6413
33018.1262,-13238.293300000001,6962.570900000001
34857.560600000004,-12538.1111,6984.4259
36441.245,-12013.4501,6840.1720000000005
37795.5147,-12049.1728,5890.351000000001
38922.507600000004,-13327.8745,937.3377
40146.9075,-4101.3587,-11937.349400000001
41065.4392,1061.7181,-12106.9451
41835.804800000005,1672.5041,-11636.8955
42503.9052,1292.3462,-11333.1959
43080.6661,547.7552000000001,-11071.3902
43544.231100000005,-436.8457,-10750.4609
43873.103200000005,-1588.4696000000001,-10436.640800000001
44063.965800000005,-3072.3556000000003,-9914.7841
44044.512800000004,-4502.7373,-9198.6352
43803.913,-5695.758400000001,-8883.1776
43453.9262,-7164.860100000001,-8336.492
42910.0555,-8755.5501,-7723.983300000001
-7600.712600000001,-23626.994000000002,3802.2068000000004
-4343.436000000001,-23767.567600000002,3891.7465
-1081.9017000000001,-23762.6101,4031.3926
2154.7973,-23617.7308,4217.9012
5344.6991,-23341.8228,4447.561900000001
8467.2282,-22943.821,4717.0507
11510.0812,-22432.895200000003,5017.8253
14461.4575,-21818.9651,5343.4428
17308.4442,-21107.6773,5693.7425
20039.552600000003,-20310.0305,6066.828600000001
22643.7747,-19436.561100000003,6457.166200000001
25112.7026,-18497.2425,6866.3577000000005
27441.870700000003,-17501.0665,7293.740000000001
29628.8345,-16454.825100000002,7736.712100000001
31673.6103,-15362.002700000001,8191.1007
33573.0627,-14220.5786,8651.3659
35318.0994,-13023.260400000001,9108.5558
36891.450000000004,-11762.7304,9555.2634
38267.1195,-10436.506000000001,9979.8263
39410.8782,-9054.4764,10372.611
40278.904500000004,-7652.6768,10731.2898
40826.460100000004,-6303.511600000001,11071.5108
41037.9125,-5121.206,11334.1803
40887.2476,-4567.9078,11457.2474
40386.558000000005,-5989.4037,10879.2131
39558.783800000005,-12626.088300000001,1300.9726
38475.310300000005,-9408.1928,-8986.365600000001
37187.940500000004,-8224.432,-10497.8752
35738.697,-8255.0224,-10889.246000000001
34256.9348,-8509.0674,-10824.868900000001
32677.3398,-8809.4181,-10834.961500000001
31173.260100000003,-8984.3592,-10705.718200000001
29770.82,-9121.6704,-10460.024000000001
28494.9035,-9206.4603,-10139.3196
27363.6935,-9268.595800000001,-9760.0208
26378.9362,-9343.3871,-9324.9143
25538.861,-9463.0956,-8833.757
-40926.1958,-12311.3266,2278.3093
-42066.564,-10802.2593,2313.1088
-43046.0353,-9327.2355,2307.3013
-43873.435600000004,-7880.1598,2249.6706
-44563.304500000006,-6454.4655,2143.6134
-45136.2748,-5037.4494,1892.9750000000001
-45587.398,-3669.8124000000003,1742.3089
-45918.8591,-2181.9604,1463.2631000000001
-46153.5837,-602.8965000000001,1079.7992000000002
-46299.132900000004,-417.3018,289.8961
-46329.4735,-1805.3058,420.61
-46209.891,-3324.8323,791.3183
-45912.9498,-4919.5411,1264.7685000000001
-45399.778300000005,-6588.053800000001,1807.6381000000001
-44613.7938,-8313.9159,2231.1826
-43504.7542,-10047.5537,2663.5799
-42071.963800000005,-11736.492,3051.5492
-40327.5248,-13322.832900000001,3373.3692
-38319.670900000005,-14757.0336,3628.2296
-36111.027500000004,-16016.089,3812.8851
-33766.5974,-17099.0891,3931.5510000000004
-31343.7307,-18025.5439,3990.9518000000003
-28883.792100000002,-18825.4263,4004.2476
-26410.831100000003,-19541.806800000002,3982.0002000000004
-23923.4483,-20213.5939,3939.5236
-21403.289800000002,-20870.3662,3891.6965
-18825.7151,-21527.701800000003,3851.0916
-16157.9307,-22190.2197,3830.2412000000004
-13367.301500000001,-22849.9006,3838.0691
-10423.6344,-23478.36,3881.8776000000003
-7317.062,-24036.9696,3966.8257000000003
-4057.3867,-24485.2354,4097.047500000001
-667.8253000000001,-24785.5908,4271.9220000000005
2813.3078,-24906.829,4489.2006
6337.838400000001,-24829.246000000003,4742.7379
9849.939900000001,-24548.5705,5027.3462
13301.656500000001,-24073.718800000002,5331.7352
16652.5936,-23418.6574,5645.417600000001
19867.7664,-22602.9523,5962.8181
22922.966500000002,-21650.5504,6277.7509
25803.6647,-20583.9513,6588.0487
28501.3538,-19430.0315,6897.1099
31022.541500000003,-18206.1146,7206.4048
33375.893000000004,-16908.5021,7521.173500000001
35554.9159,-15538.2778,7842.6301
37559.157100000004,-14091.0691,8173.3827
39372.3349,-12552.704800000001,8514.4089
40963.2868,-10914.210500000001,8861.2031
42291.406800000004,-9178.7966,9211.7824
43310.4829,-7362.6673,9555.1398
43972.9697,-5540.2204,9867.9005
44231.9628,-3661.5313,10261.7237
44075.7971,-1942.8010000000002,10603.2381
43484.8165,-549.1883,10976.401300000001
42469.873,-55.6953,11475.4868
41072.661400000005,-2960.5697,11737.235
39357.159,-12710.8032,1092.9488000000001
37393.3186,-11941.0418,-6014.639
35277.9815,-11649.0604,-7397.575400000001
33041.4129,-11792.622500000001,-7675.4798
30819.7783,-11822.980800000001,-7690.9331
28695.1734,-11741.0409,-7521.616300000001
26709.689700000003,-11526.5642,-7270.491400000001
24919.790800000002,-11187.747500000001,-6953.7236
23365.144200000002,-10757.5977,-6582.290800000001
22076.014900000002,-10277.3556,-6172.9821
21061.4644,-9798.645700000001,-5736.3541000000005
20317.2281,-9369.4077,-5283.8637
16940.0111,-27014.925600000002,4076.8446000000004
20912.819600000003,-26307.2436,4267.0161
24756.941300000002,-25340.5416,4438.9178
28413.132700000002,-24135.7258,4595.937
31825.815400000003,-22729.4962,4738.4089
34974.861600000004,-21163.8764,4869.7006
37844.8016,-19466.0909,4986.6445
40428.3433,-17666.2824,5091.1964
42732.1944,-15783.410800000001,5174.812800000001
44756.7989,-13824.002,5232.477
46497.0927,-11786.636400000001,5259.1495
47939.993800000004,-9666.1841,5250.763
49058.6829,-7470.9543,5165.6857
49808.6172,-5230.2874,5122.898
50192.1197,-2910.5635,5016.5245
50159.158800000005,-594.7141,4897.2035000000005
49685.4539,1681.9642000000001,4804.1642
48768.5213,3847.8041000000003,4784.1385
47425.5147,5784.6414,4957.069100000001
45696.615900000004,7300.9955,5581.2123
43649.8295,7588.0265,7454.7087
41324.139800000004,-684.0582,11929.7477
38796.1523,-11937.5772,5134.424
36146.421,-13597.5789,2078.4578
33494.2037,-14187.1278,797.1076
30872.243400000003,-14411.608,151.63420000000002
28355.6525,-14357.098300000001,-318.1447
26015.5914,-14067.2888,-721.8816
23911.2958,-13592.992900000001,-1103.7978
22089.8286,-12998.478700000001,-1477.1848
20570.056800000002,-12357.644400000001,-1850.3425000000002
19349.537800000002,-11743.2463,-2223.8315000000002
18384.0269,-11225.7427,-2597.8029
-39376.71,-12377.3426,-3157.3767000000003
-40706.1123,-10849.032500000001,-3017.181
-41799.173800000004,-9371.5815,-2840.435
-42675.5388,-8004.289500000001,-2575.7811
-43396.0043,-6651.8455,-2373.2644
-44025.6276,-5446.894,-1900.4244
-44589.8059,-4354.8628,-1542.0374000000002
-45139.1524,-3302.7148,-900.4595
-45673.912500000006,-2261.0823,211.1262
-46178.796,-697.1463,1041.7134
-46610.5994,-1294.6658,305.36600000000004
-46910.6066,-2677.2857,-364.54560000000004
-47043.6442,-4135.3117,-682.6332
-46913.838200000006,-5956.0096,-1248.8104
-46462.7206,-7882.0758000000005,-1728.7864000000002
-45666.060000000005,-9862.792800000001,-2128.6533
-44520.2364,-11864.3919,-2461.2004
-43016.5147,-13853.5393,-2717.027
-41167.7943,-15791.877900000001,-2889.9572000000003
-38999.852900000005,-17652.7713,-2975.7491
-36534.5975,-19419.928900000003,-2969.0966000000003
-33791.868200000004,-21079.8675,-2875.1311
-30794.683800000003,-22618.8758,-2695.5813000000003
-27566.2606,-24028.1222,-2438.5684
-24126.1582,-25299.6624,-2115.3122000000003
-20498.787200000002,-26423.1712,-1739.5208
-16706.8456,-27394.6166,-1325.7903000000001
-12768.834200000001,-28206.0448,-891.3473
-8707.3657,-28849.713600000003,-452.4597
-4542.759,-29318.6855,-24.8873
-298.0036,-29604.277100000003,376.6103
4007.7846000000004,-29696.5793,741.8515
8349.6656,-29576.7451,1064.3937
12687.288,-29229.3132,1342.3076
16984.720100000002,-28643.7288,1577.3943000000002
21192.9247,-27812.0848,1766.9238
25264.7092,-26735.059800000003,1916.2374
29144.380400000002,-25419.8331,2026.0643
32780.5916,-23889.877,2099.6004000000003
36137.964100000005,-22185.8635,2137.6763
39205.936200000004,-20324.6657,2135.6049000000003
41944.7454,-18337.0031,2094.8288000000002
44356.7159,-16264.6844,2015.102
46448.892,-14112.319800000001,1895.6798000000001
48203.1566,-11887.361200000001,1734.7383
49604.5106,-9605.3016,1531.2795
50634.723900000005,-7283.2817000000005,1270.7852
51274.131400000006,-4946.8147,1018.8879000000001
51529.0824,-2629.3921,723.7800000000001
51395.977300000006,-347.0874,435.1927
50877.2673,1878.1231,174.1677
49972.713800000005,3997.7246,-10.931000000000001
48726.4545,5973.307000000001,-56.52
47188.696200000006,7772.624500000001,207.547
45404.3714,9312.1424,1193.4036
43407.7447,9818.176300000001,4560.7824
41229.9476,-1097.5341,11954.8649
38911.4908,-10304.5372,7911.174800000001
36524.8456,-12491.487200000001,5762.463900000001
34063.4472,-13561.053100000001,4723.3464
31564.9274,-14225.251400000001,3953.0947
29073.0348,-14612.672900000001,3271.5721000000003
26646.5227,-14772.8356,2612.487
24346.6116,-14746.977700000001,1953.5402000000001
22218.0802,-14584.1095,1293.2097
20295.520200000003,-14337.3358,635.2921
18590.002,-14073.4132,-11.310400000000001
17084.4503,-13847.858400000001,-637.4379
-40207.2442,-14958.7765,-1082.9246
-42130.6618,-13147.2008,-1006.4477
-43716.2424,-11217.5763,-868.2515000000001
-44926.8163,-9225.4221,-683.8864
-45767.6379,-7244.1419000000005,-457.175
-46275.647600000004,-5272.4933,-319.13800000000003
-46484.6679,-3421.3248000000003,13.562800000000001
-46423.7892,-1611.7927,240.86180000000002
-46166.318100000004,27.0726,8.4948
-45776.092800000006,-682.4779,-1377.3526000000002
-45304.632900000004,-2379.6378,-1749.8083000000001
-44775.7091,-3825.3874,-2039.4775000000002
-44164.5333,-5218.2087,-2318.9844000000003
-43458.9171,-6650.312400000001,-2515.9047
-42653.423200000005,-8050.2181,-2676.2252000000003
-41689.1497,-9532.372000000001,-2816.1807000000003
-40507.365300000005,-11072.6329,-2930.5868
-39101.677500000005,-12638.505000000001,-2994.2606
-37447.5879,-14214.3475,-3048.1598000000004
-35528.91,-15775.013400000002,-3102.5847000000003
-33335.6348,-17292.9267,-3169.9545000000003
-30863.0105,-18740.5727,-3263.2176
-28114.0269,-20083.6639,-3392.6794
-25097.702,-21285.363100000002,-3562.2418000000002
-21836.0776,-22305.9177,-3774.0997
-18363.1895,-23103.330700000002,-4026.7686000000003
-14725.907500000001,-23635.1083,-4311.3777
-10989.531,-23862.274800000003,-4613.8827
-7237.436900000001,-23755.484,-4916.1552
-3569.8666000000003,-23302.7611,-5200.0470000000005
-91.2642,-22516.1061,-5447.737
3097.0186000000003,-21435.9653,-5639.6985
5911.2107000000005,-20132.387600000002,-5764.2823
8304.0809,-18692.4141,-5813.06
10261.3955,-17213.905600000002,-5785.0963
11814.3477,-15787.053,-5683.766500000001
13017.3156,-14481.3963,-5516.9298
13941.761900000001,-13342.455100000001,-5294.2011
14657.906200000001,-12393.589100000001,-5027.1056
15230.909800000001,-11644.3201,-4726.2931
15716.4079,-11093.054,-4399.900000000001
16158.4205,-10736.9709,-4055.5215000000003
16602.8653,-10577.4391,-3698.606
17098.7964,-10609.8358,-3333.907
17699.258700000002,-10828.5602,-2967.1197
18465.6536,-11212.419600000001,-2602.8102000000003
19444.012600000002,-11721.2093,-2251.5181000000002
20676.506,-12317.0018,-1923.1884
22199.1879,-12932.3601,-1628.7373
24010.090900000003,-13495.663700000001,-1389.8844000000001
26086.5821,-13937.2852,-1234.8392000000001
28380.492400000003,-14199.2142,-1199.9917
30832.7855,-14230.4912,-1364.784
33382.776,-13986.5568,-1853.7272
35987.021700000005,-13257.3765,-3137.6285000000003
38539.1512,-11201.8825,-6511.4025
41033.5256,2143.1523,-11811.612200000001
43409.3825,9038.192000000001,-5792.689
45576.1622,8627.7019,-3273.3817000000004
47482.142700000004,7205.964300000001,-1968.3959
49064.0167,5401.3625,-1063.3745000000001
50280.8801,3358.9919,-356.7808
51101.230800000005,1119.0065,176.9043
51489.5294,-1151.0196,947.8090000000001
51451.3591,-3529.3938000000003,1342.5468
51001.1586,-5948.6654,1622.0756000000001
50156.442200000005,-8305.1178,1925.7604000000001
48937.9945,-10614.8536,2159.9311000000002
47366.3975,-12864.510400000001,2334.0957000000003
-41711.0841,-15173.9511,-2822.4213
-43395.7154,-13255.0692,-2620.7708000000002
-44728.661700000004,-11314.730800000001,-2339.6747
-45715.8067,-9393.666000000001,-1988.5420000000001
-46371.2911,-7523.5092,-1584.5827000000002
-46719.8537,-5743.8739000000005,-1124.8312
-46811.5572,-4078.1238000000003,-679.6284
-46704.8986,-2551.0267000000003,-213.5582
-46458.6649,-1110.1127000000001,194.3445
-46144.5925,196.64170000000001,-24.602400000000003
-45813.770300000004,-541.9202,-1234.4786000000001
-45490.117000000006,-1732.7431000000001,-1761.1501
-45192.7235,-2850.8169000000003,-2186.3668000000002
-44872.3073,-4025.175,-2598.1149
-44479.3105,-5280.5966,-2978.4285
-43972.057,-6678.105100000001,-3252.4284000000002
-43289.6697,-8131.2712,-3560.0712000000003
-42357.476800000004,-9691.469000000001,-3792.4749
-41146.7657,-11279.928600000001,-4031.5980000000004
-39647.959500000004,-12877.1358,-4235.5954
-37848.5308,-14428.5166,-4419.7018
-35769.7336,-15887.5975,-4592.7171
-33439.4914,-17216.7618,-4761.2868
-30897.8744,-18395.3722,-4938.0752
-28175.8272,-19403.394800000002,-5125.2153
-25313.4098,-20223.8377,-5318.8397
-22355.7513,-20850.4684,-5517.2839
-19340.6015,-21283.880100000002,-5714.1517
-16301.4128,-21526.452100000002,-5897.321400000001
-13269.6766,-21581.523,-6052.3688
-10277.1855,-21449.9527,-6166.4044
-7363.3444,-21138.2255,-6222.8471
-4562.0278,-20659.7945,-6208.2732000000005
-1913.1016000000002,-20033.120300000002,-6114.3892000000005
548.3142,-19282.339900000003,-5940.0975
2789.9258,-18447.4798,-5688.7559
4794.6718,-17578.865700000002,-5371.1255
6571.1596,-16725.5596,-4994.2259
8136.958500000001,-15923.868900000001,-4574.646900000001
9521.3757,-15213.5041,-4118.9892
10766.9212,-14620.5544,-3634.7054000000003
11918.6515,-14163.1556,-3129.3574000000003
13028.2155,-13851.307700000001,-2604.1513
14145.4547,-13684.2042,-2060.2931000000003
15320.393900000001,-13654.810000000001,-1497.1742000000002
16600.4016,-13747.5329,-918.0567000000001
18030.214200000002,-13933.729000000001,-325.6292
38975.3508,-9155.9932,10435.5048
39874.642400000004,-7868.3015000000005,10648.4946
40419.8497,-6595.9222,11042.187
40649.1361,-5565.7221,11283.0002
40529.2342,-5303.3144,11264.793
40065.202300000004,-7894.304300000001,9761.8663
39315.477100000004,-12106.8902,-4056.7449
38311.2627,-8292.3364,-10122.5376
37132.9299,-7506.9687,-11026.0882
35783.1023,-7660.1156,-11291.9534
34399.5575,-7950.7491,-11319.882800000001
32999.314,-8364.8763,-11122.8098
31630.034200000002,-8584.043800000001,-10944.0578
30343.2478,-8730.8951,-10775.3435
29190.3681,-8892.2119,-10449.8878
28165.366,-9041.0779,-10064.6918
27266.379800000002,-9213.7698,-9626.192000000001
26489.5361,-9450.939,-9132.1319
25814.2039,-9796.4846,-8581.614800000001
-40341.7745,-13382.370200000001,2354.8904
-41599.5201,-11810.159800000001,2415.1954
-42671.1886,-10275.463800000001,2433.4434
-43573.1312,-8787.232600000001,2409.5945
-44329.5956,-7300.7883,2253.4066000000003
-44940.835,-5896.545300000001,2166.6945
-45423.4744,-4538.3999,2025.557
-45759.2554,-3098.5671,1802.9356
-46015.9535,-1639.5329000000002,1379.1762
-46193.7627,-77.4188,788.4300000000001
-46293.4005,-727.4079,193.99040000000002
-46285.613300000005,-2117.1541,496.0514
-46129.9604,-3607.7493,930.0356
-45805.4409,-5142.3453,1447.4101
-45294.761300000006,-6570.530400000001,2160.3183
-44501.2402,-8347.258600000001,2558.9903
-43386.4631,-10163.3658,2870.1604
-41947.884300000005,-11816.7121,3263.7925
-40196.9051,-13374.6946,3590.4375
-38191.7874,-14789.3642,3838.5866
-35989.5473,-16037.792800000001,4010.565
-33650.4717,-17121.705700000002,4113.139700000001
-31226.777000000002,-18058.3053,4153.1606
-28757.228000000003,-18876.1713,4144.727800000001
-26263.534200000002,-19613.9257,4102.1865
-23742.710000000003,-20306.374200000002,4040.9581000000003
-21179.484500000002,-20976.9228,3976.4158
-18551.723,-21639.595,3920.6371000000004
-15830.472000000002,-22296.7452,3886.3335
-12984.4421,-22936.4215,3882.7146000000002
-9991.557,-23527.913800000002,3918.469
-6850.2691,-24033.334000000003,3998.7801000000004
-3573.849,-24417.7677,4127.4449
-189.6314,-24647.9058,4303.5756
3260.4131,-24700.0276,4522.6841
6729.9703,-24562.8092,4780.1195
10171.1353,-24236.9438,5066.4987
13543.472800000001,-23731.7133,5372.573600000001
16811.4478,-23061.3767,5689.2419
19945.6619,-22244.250500000002,6009.6715
22926.3603,-21302.532,6329.7069
25741.669700000002,-20256.0481,6648.4272
28385.038200000003,-19124.8138,6966.034500000001
30862.6162,-17921.7867,7288.4479
33171.7073,-16648.740700000002,7621.121700000001
35314.3055,-15304.3196,7964.2675
37283.123400000004,-13881.297700000001,8319.926800000001
39059.8226,-12367.9073,8686.5881
40612.737400000005,-10755.9693,9059.987000000001
41902.0932,-9048.6628,9433.1401
42893.959800000004,-7275.6917,9726.7383
43495.9242,-5499.3261,10140.3713
43724.5933,-3751.8865,10571.4406
43560.730800000005,-2150.3853,10900.465900000001
42955.3337,-952.9225,11285.8022
41944.552800000005,-963.8677,11721.497000000001
40573.5172,-6044.0998,10712.5514
38890.0092,-12591.1183,-2812.7743
36973.024000000005,-11376.2724,-7145.1259
34913.2652,-11152.7634,-8099.760300000001
32757.459700000003,-11392.037400000001,-8130.7516000000005
30612.833300000002,-11435.2289,-8126.9737000000005
28568.439000000002,-11344.528900000001,-8003.7176
26671.5813,-11158.7952,-7735.7565
24971.9617,-10863.3952,-7397.058300000001
23499.2158,-10489.2769,-7005.5351
22279.364,-10076.6047,-6575.035900000001
21316.499200000002,-9677.5849,-6114.9154
20608.3699,-9334.7837,-5631.191000000001
-38722.4397,-13463.6471,1175.1899
-40020.7519,-12022.6682,1174.2357
-41182.0807,-10634.792800000001,1177.1846
-42229.269400000005,-9263.665200000001,1183.3683
-43162.690500000004,-7890.0522,1185.8351
-43994.1927,-6493.9498,1164.6942000000001
-44724.3442,-5131.7379,1161.2188
-45356.715000000004,-3568.4679,1051.1118000000001
-45859.392100000005,-1939.1799,1159.7727
-46220.2107,-191.5857,789.3979
-46414.907900000006,-1215.0957,192.0317
-46400.4836,-2961.2003,186.25730000000001
