r,theta,phi,Br,Btheta,Bphi
6889.93069,177.4588288,70.46735819999999,41040.6865,1997.9459000000002,-11818.2741
6889.962530000001,174.5485825,108.28105719999999,43227.583600000005,7825.554800000001,-7535.855100000001
6889.9773700000005,170.9626563,118.05235859999999,45245.1777,7712.8062,-5572.1425
6889.97457,167.2592517,122.1008469,47053.2869,6583.969800000001,-4458.1596
6889.95326,163.5172425,124.2287286,48601.3678,5031.0027,-3652.8035
6889.91222,159.7578811,125.49393219999999,49839.1135,3217.1519000000003,-2942.3398
6889.849929999999,155.9891578,126.30017679999999,50724.714700000004,1183.4253,-2374.2524000000003
6889.764770000001,152.2147155,126.83394469999999,51227.2964,-1030.5996,-1659.5397
6889.65497,148.4364349,127.1930744,51303.9005,-3299.6648,-1182.357
6869.87589,8.142082600000009,137.5447579,-46778.6469,-2116.5666,-169.7306
6869.71503,4.603229200000001,150.5868318,-46462.8208,-856.2544,308.5903
6869.62661,2.262642900000003,-154.09058779999998,-46139.96,282.55420000000004,-45.4219
6869.61117,4.252630699999997,-91.1234987,-45861.8245,-443.785,-1105.7891
6869.668570000001,7.751542499999999,-76.226354,-45635.384600000005,-1430.3255000000001,-1559.0172
6869.79803,11.450930200000002,-70.87592939999999,-45466.6819,-2401.9637000000002,-1949.6019000000001
6869.99811,15.205115500000005,-68.24968559999999,-45305.037800000006,-3456.5417,-2320.5906
6870.26667,18.9815423,-66.7449656,-45098.5615,-4612.8241,-2641.9532
6870.60103,22.769062000000005,-65.80622919999999,-44777.974500000004,-5895.425700000001,-2928.4331
6870.99799,26.5628357,-65.1918709,-44264.5236,-7333.463000000001,-3217.6281000000004
6871.45377,30.360417000000005,-64.780262,-43524.627100000005,-8867.934000000001,-3372.9424000000004
6871.96408,34.160427600000006,-64.5035718,-42495.3079,-10451.8974,-3662.2543
6872.52421,37.962024500000005,-64.3209899,-41154.1998,-12050.8914,-3861.0758
6873.129,41.7646565,-64.2064766,-39507.3246,-13601.131500000001,-4038.0288
6873.773,45.5679424,-64.1426151,-37575.4116,-15059.076500000001,-4199.5923
6874.45056,49.3716044,-64.11729509999999,-35390.6138,-16388.7786,-4342.8435
6875.15596,53.1754331,-64.1218094,-32992.3228,-17569.308100000002,-4463.0149
6875.88341,56.9792642,-64.14971489999999,-30423.9252,-18579.681,-4564.2156
6876.62708,60.7829646,-64.196117,-27727.9182,-19416.2956,-4646.4428
6877.3812800000005,64.5864233,-64.2572053,-24943.2631,-20078.368700000003,-4710.7834
6878.140469999999,68.389546,-64.3299424,-22105.4084,-20573.9538,-4748.7317
6878.89929,72.192251,-64.41184799999999,-19239.618300000002,-20914.7003,-4760.8005
6879.65254,75.9944666,-64.5008464,-16364.1579,-21107.873600000003,-4740.109
6880.39525,79.7961283,-64.5951539,-13495.980800000001,-21153.258100000003,-4685.9964
6881.1228200000005,83.5971774,-64.6931936,-10664.798700000001,-21054.232500000002,-4590.9758
6881.83103,87.39756,-64.7935273,-7885.4978,-20819.7812,-4452.156
6882.5162,91.1972262,-64.8947999,-5188.1349,-20447.3584,-4263.8504
6883.175230000001,94.9961302,-64.99569029999999,-2610.4523,-19951.939000000002,-4021.1493
6883.805480000001,98.79423,-65.094864,-183.4324,-19359.9149,-3721.7033
6884.4047,102.5914864,-65.1909247,2075.4319,-18702.9756,-3370.9838
6884.97117,106.3878611,-65.28236249999999,4152.9759,-18017.721,-2970.2304
6885.50366,110.1833165,-65.3674917,6055.546600000001,-17343.9216,-2527.3104000000003
6886.00142,113.9778141,-65.44437429999999,7799.7925000000005,-16713.546000000002,-2048.1739000000002
6886.46431,117.7713133,-65.5107209,9409.9758,-16157.057,-1543.0436
6886.892610000001,121.563769,-65.5637579,10923.119,-15698.491100000001,-1017.1479
6887.28696,125.3551279,-65.6000437,12383.999600000001,-15356.637900000002,-479.44300000000004
6887.6483,129.14532309999998,-65.6152049,13843.275500000002,-15132.5751,68.9195
6887.97778,132.9342666,-65.6035495,15348.4796,-15020.946600000001,626.8025
6888.27675,136.7218374,-65.55747869999999,16947.987800000003,-15001.579600000001,1192.5159
6888.54669,140.5078631,-65.4665651,18678.1548,-15040.0043,1759.9795000000001
6888.78916,144.2920906,-65.3160477,20557.3449,-15092.618600000002,2325.4554000000003
6889.005730000001,148.0741344,-65.0842665,22587.8545,-15112.3922,2876.3725
6889.19791,151.85338480000001,-64.7380415,24745.6865,-15051.8811,3400.9654
6889.36721,155.6288314,-64.2237892,26982.436700000002,-14876.7772,3880.1233
6889.51507,159.3986941,-63.448967399999994,29239.233500000002,-14578.0643,4283.735900000001
6889.6428399999995,163.15956169999998,-62.238937699999994,31457.6313,-14170.519600000001,4565.1585000000005
6889.751770000001,166.90406059999998,-60.220979099999994,33581.8428,-13703.7011,4644.3469000000005
6889.84292,170.6130223,-56.439844099999995,35583.1966,-13273.2751,4292.8991000000005
6889.91701,174.21821649999998,-47.5917199,37433.298200000005,-13102.797900000001,2905.9338000000002
6889.97438,177.2723674,-15.023553399999999,39188.985100000005,-12230.952800000001,-3660.7812000000004
6890.01508,176.8148061,64.0335855,40802.0149,435.4037,-12095.0853
6890.038810000001,173.55448969999998,88.4000361,42297.2093,4340.9822,-10525.6807
6890.04496,169.91841,95.7471703,43675.2345,4510.075400000001,-9598.6142
6890.03271,166.20036449999998,99.06406349999999,44924.707200000004,3822.0798,-9006.9914
6890.00104,162.452242,100.88380839999999,46019.2944,2734.9141,-8544.0013
6889.9487,158.68975319999998,101.9918699,46932.1621,1395.3651,-8064.5825
6889.87419,154.9191985,102.70756829999999,47605.7633,-192.26170000000002,-7640.968000000001
6889.77591,151.1435691,103.1845786,48042.303,-1840.2464,-7001.4519
6870.082,10.791044400000004,109.9170317,-47073.7214,-2414.9221000000002,110.7534
6869.88101,7.109880000000004,116.1447391,-46719.333,-1448.77,368.79540000000003
6869.75147,3.699325900000005,135.006601,-46387.2202,-517.2969,484.39700000000005
6869.69437,2.4192694000000046,-151.4843952,-46141.028600000005,206.3008,-72.84100000000001
6869.71002,5.201462500000005,-108.63319759999999,-45993.2672,-460.0684,-575.6554
6869.7980800000005,8.7915979,-98.00631949999999,-45931.1652,-1223.2407,-741.8981
6869.95759,12.512506200000004,-93.7280334,-45955.0887,-2013.0278,-834.5802
6870.18699,16.274671100000006,-91.5106074,-46014.232,-2933.0512000000003,-890.6426
6870.48407,20.05480510000001,-90.2023648,-46038.3724,-4001.3603000000003,-933.3622
6870.84609,23.844270300000005,-89.3725106,-45946.712400000004,-5214.835300000001,-949.5464000000001
6871.26966,27.639127600000002,-88.8245621,-45659.8979,-6607.7817000000005,-963.4822
6871.75082,31.437317300000004,-88.45633319999999,-45138.1583,-8065.869100000001,-870.9259000000001
6872.28506,35.237649700000006,-88.20946789999999,-44305.8165,-9679.992900000001,-924.7616
6872.86733,39.039382700000004,-88.0482138,-43148.5051,-11297.2685,-951.7378
6873.492179999999,42.8420227,-87.9494277,-41681.6134,-12869.219700000001,-931.6765
6874.15394,46.645223300000005,-87.89744669999999,-39913.486600000004,-14376.771900000002,-904.3846000000001
6874.84684,50.4487303,-87.8812702,-37867.4835,-15786.049500000001,-867.4038
6875.56495,54.25235,-87.892922,-35577.8182,-17078.6571,-813.7833
6876.30233,58.0559293,-87.92645449999999,-33069.615300000005,-18231.4921,-744.4179
6877.053089999999,61.859343,-87.97731739999999,-30390.2098,-19232.7968,-652.0729
6877.81146,65.6624869,-88.04194369999999,-27575.0865,-20083.6273,-535.6407
6878.57181,69.46527209999999,-88.1174705,-24654.719100000002,-20790.4388,-394.9273
6879.328640000001,73.2676208,-88.20154409999999,-21648.6585,-21347.146,-226.60850000000002
6880.076770000001,77.0694635,-88.29217969999999,-18590.6381,-21753.9637,-30.254900000000003
6880.81142,80.87073720000001,-88.3876579,-15501.722000000002,-22015.3289,190.8493
6881.5283500000005,84.6713846,-88.4864458,-12410.4925,-22128.2964,431.38
6882.22378,88.4713538,-88.5871332,-9344.3502,-22100.1431,689.817
6882.894429999999,92.2705973,-88.6883792,-6329.552900000001,-21938.367700000003,966.5929000000001
6883.53754,96.0690715,-88.78886279999999,-3390.4437000000003,-21651.8747,1263.3176
6884.1507599999995,99.8667362,-88.887237,-550.9948,-21256.0406,1579.0527000000002
6884.73222,103.6635534,-88.98207889999999,2167.3940000000002,-20766.419,1916.1984
6885.28048,107.4594864,-89.07183549999999,4747.5644,-20206.5109,2275.5629
6885.79454,111.2544984,-89.1547578,7178.884,-19599.5049,2659.6589
6886.27387,115.0485516,-89.22881939999999,9460.069000000001,-18976.1709,3066.6911
6886.7183700000005,118.8416045,-89.2916084,11597.2355,-18361.9898,3495.0074
6887.12838,122.6336101,-89.3401832,13612.3251,-17784.6186,3941.273
6887.50461,126.4245118,-89.3708678,15535.657200000001,-17262.340500000002,4398.172500000001
6887.84802,130.2142377,-89.37895999999999,17406.713900000002,-16806.3622,4860.149600000001
6888.159799999999,134.0026917,-89.3582964,19266.5867,-16411.198200000003,5320.0025000000005
6888.44132,137.78974,-89.30058729999999,21151.0029,-16059.3981,5769.732800000001
6888.69412,141.5751905,-89.194362,23086.0499,-15719.9719,6202.0379
6888.91984,145.358758,-89.02322769999999,25078.433100000002,-15354.1533,6612.178
6889.120150000001,149.1400047,-88.7628562,27116.5029,-14924.6443,6995.0937
6889.29671,152.9182306,-88.37546479999999,29165.0507,-14397.1211,7348.3175
6889.45109,156.69225749999998,-87.7989746,31169.9617,-13757.09,7661.7195
6889.5847300000005,160.4599654,-86.9237436,33068.010500000004,-13018.8235,7925.0191
6889.69887,164.2171698,-85.5364735,34783.3284,-12239.223,8112.469700000001
6889.79458,167.95441979999998,-83.1615223,36258.807,-11561.0303,8183.1872
6889.87276,171.64534559999998,-78.4929736,37550.3297,-11191.3659,7836.4703
6889.93408,175.18287279999998,-66.4396439,38647.9606,-11660.210000000001,6355.464
6889.97886,177.6966369,-16.300192,39520.3324,-12368.7252,-3513.5936
6890.007100000001,175.98745159999999,51.048020799999996,40158.3465,-2606.2669,-12202.6677
6890.01839,172.544142,67.4368669,40623.1462,-188.41140000000001,-12231.7132
6890.0120099999995,168.8745733,73.14667659999999,40977.3289,-77.0068,-12058.5255
6889.98705,165.1453671,75.9088901,41245.2416,-561.5901,-11931.8063
6889.94243,161.3921978,77.4796241,41444.5981,-1323.6353000000001,-11746.4212
6889.87682,157.62696019999998,78.45560909999999,41541.0248,-2206.2088,-11544.832100000001
6889.78871,153.8546976,79.0931757,41555.0591,-3201.2425000000003,-11213.3047
6889.67646,150.0778918,79.5202886,41483.6969,-4285.4800000000005,-10686.7587
6870.069100000001,9.7395566,87.4201403,-46682.185000000005,-2232.0471000000002,1299.8163
6869.89834,6.097229200000001,95.5360424,-46460.3278,-1237.1693,1037.8831
6869.79907,2.919621399999997,124.18563429999999,-46278.5374,-255.57260000000002,706.4896
6869.77207,2.9840772000000015,-155.6367671,-46170.838500000005,-49.4924,-33.1274
6869.817440000001,6.190192100000004,-128.1260998,-46128.4329,-880.1861,-12.295900000000001
6869.93466,9.836922700000002,-120.2173174,-46129.6907,-1733.7654,250.7144
6870.12257,13.573610000000002,-116.7293447,-46161.2474,-2662.7787000000003,558.8464
6870.379370000001,17.34212620000001,-114.8383569,-46172.7048,-3708.9818,876.0797
6870.70259,21.1253557,-113.6947199,-46081.9893,-4943.7358,1196.8437000000001
6871.089120000001,24.916499400000006,-112.9590492,-45801.850600000005,-6318.6026,1514.9249
6871.53526,28.712317900000002,-112.4698739,-45307.1671,-7667.0202,1953.1516000000001
6872.03678,32.5110639,-112.1407023,-44495.483100000005,-9329.217700000001,2164.0315
6872.588900000001,36.311704500000005,-111.92105079999999,-43357.5763,-10969.742900000001,2387.9208000000003
6873.18642,40.1135828,-111.7794634,-41891.8991,-12571.2813,2592.2699000000002
6873.82384,43.916255500000005,-111.6953018,-40115.4035,-14104.2792,2758.1667
6874.49542,47.7194075,-111.6544423,-38070.5069,-15535.485,2884.6490000000003
6875.195360000001,51.5228047,-111.64687169999999,-35797.9928,-16851.2746,2972.6985
6875.91788,55.3262668,-111.6652697,-33331.590000000004,-18053.174300000002,3028.5637
6876.6572400000005,59.1296502,-111.7041366,-30690.9487,-19138.0584,3055.4521
6877.4077,62.9328374,-111.7592354,-27908.0386,-20107.4913,3063.3005000000003
6878.163640000001,66.7357293,-111.8272226,-24992.202400000002,-20967.4129,3064.8556000000003
6878.9196,70.5382406,-111.90539659999999,-21954.5135,-21707.3455,3066.8322000000003
6879.67037,74.3402967,-111.99152099999999,-18815.2968,-22318.8269,3077.4136000000003
6880.411,78.141831,-112.08369619999999,-15595.735400000001,-22789.212,3109.2144000000003
6881.13694,81.9427838,-112.180264,-12328.735700000001,-23106.3613,3164.5265
6881.84399,85.74310080000001,-112.2797332,-9047.197400000001,-23268.879500000003,3248.0454
6882.5284,89.5427326,-112.3807195,-5786.666,-23279.1341,3363.4073000000003
6883.186900000001,93.3416335,-112.4818928,-2577.3908,-23149.388600000002,3512.1156
6883.81667,97.1397614,-112.58193019999999,557.4568,-22894.9477,3696.2212
6884.4154100000005,100.9370767,-112.67946839999999,3602.569,-22531.370600000002,3917.1205
6884.98131,104.7335417,-112.7730538,6547.793900000001,-22073.972100000003,4177.727
6885.51306,108.5291197,-112.8610856,9387.671400000001,-21535.5688,4477.578100000001
6886.00987,112.3237736,-112.9417457,12115.721800000001,-20926.3622,4819.3707
6886.47146,116.1174651,-113.0129115,14727.1149,-20257.9015,5198.8883000000005
6886.8979500000005,119.9101521,-113.0720388,17219.0154,-19540.223,5613.978700000001
6887.2898700000005,123.7017859,-113.1160032,19589.1918,-18787.2193,6059.3748000000005
6887.64803,127.4923068,-113.1408747,21839.9068,-18012.0632,6526.2729
6887.9735200000005,131.2816374,-113.1415921,23980.8286,-17222.015900000002,7007.683800000001
6888.267610000001,135.069673,-113.1114743,26021.601000000002,-16423.791,7492.2362
6888.53174,138.8562662,-113.041466,27974.9592,-15615.413,7969.5861
6888.76751,142.64120309999998,-112.9189286,29850.194900000002,-14785.2157,8430.4516
6888.9765800000005,146.4241631,-112.7256183,31646.765900000002,-13916.0344,8868.7919
6889.1607,150.2046483,-112.4341352,33353.6748,-12988.151,9276.3045
6889.32161,153.9818527,-112.0013007,34946.5123,-11986.5336,9647.2443
6889.460950000001,157.75439740000002,-111.3548479,36381.7289,-10906.6524,9978.4941
6889.58017,161.5197431,-110.36400379999999,37610.9799,-9779.2664,10257.392100000001
6889.680520000001,165.2727113,-108.76569699999999,38575.7923,-8666.3281,10515.4185
6889.76303,169.0010111,-105.94362299999999,39254.7695,-7835.671,10635.306900000001
6889.828509999999,172.6673831,-100.0651783,39636.1791,-7557.3159000000005,10609.4007
6889.877520000001,176.0940345,-82.9158058,39721.3355,-9218.4881,9057.2374
6889.91032,177.66708640000002,-13.5127235,39571.4224,-12041.246500000001,-4071.9523000000004
6889.926850000001,175.0680869,34.2158452,39084.4871,-6351.7392,-11177.310000000001
6889.92666,171.5205507,45.7994795,38420.0346,-5151.2753,-11991.0905
6889.90898,167.8272068,50.345244199999996,37629.7324,-5217.4381,-12211.4239
6889.872850000001,164.08913489999998,52.672336099999995,36757.6082,-5605.8982000000005,-12298.286600000001
6889.81711,160.3316648,54.0362881,35850.5608,-6089.7549,-12201.767300000001
6889.74033,156.56395750000001,54.8984719,34917.3107,-6849.6571,-11787.1218
6889.641009999999,152.79009159999998,55.4669452,33981.0423,-7102.202,-11678.2217
6889.51752,149.0121397,55.8490677,33153.163700000005,-7491.8849,-11401.061
6869.947429999999,8.692676500000005,65.241177,-46070.396,-2710.5657,1820.7207
6869.801509999999,5.109308600000006,76.1872968,-46153.4464,-1442.9416,1396.8616000000002
6869.72755,2.3832479000000006,120.827855,-46207.2482,-157.92680000000001,809.0211
6869.726140000001,3.7800102000000066,-166.9843618,-46243.8268,-463.90200000000004,117.6098
6869.79719,7.206323100000006,-148.8113631,-46237.9314,-1645.2125,405.84720000000004
6869.93999,10.890676999999997,-142.7309596,-46160.8383,-2889.5318,878.8492
6870.15316,14.639459400000007,-139.8442637,-45988.940800000004,-4200.9798,1392.1792
6870.43463,18.41327840000001,-138.219079,-45662.6855,-5669.9545,1878.6682
6870.78157,22.199276499999996,-137.21520909999998,-45144.075000000004,-7120.8174,2464.8682000000003
6871.19045,25.992031100000005,-136.5618048,-44379.075600000004,-8592.534,3059.5239
6871.65722,29.788853500000002,-136.12501939999999,-43264.839,-10331.7374,3355.4874
6872.17746,33.58825,-135.83119729999999,-41834.513100000004,-11951.1133,3698.5067000000004
6872.74649,37.3893174,-135.6364688,-40108.339100000005,-13476.8781,3969.1924000000004
6873.359280000001,41.1914711,-135.5130643,-38125.2666,-14879.830600000001,4162.8713
6874.01054,44.994311100000004,-135.44253,-35935.4084,-16141.960200000001,4283.3464
6874.69468,48.79755,-135.41210279999999,-33590.143000000004,-17263.1153,4336.7844000000005
6875.40597,52.6009727,-135.41265099999998,-31131.9599,-18257.3573,4335.2653
6876.13853,56.4044116,-135.43744569999998,-28591.7873,-19145.2497,4291.5973
6876.88644,60.2077323,-135.4813946,-25988.3328,-19951.449,4217.9543
6877.64382,64.0108231,-135.5405475,-23321.7884,-20698.198800000002,4129.9627
6878.40494,67.8135889,-135.6117665,-20582.7602,-21397.740100000003,4042.2169000000004
6879.164350000001,71.61594790000001,-135.6924984,-17756.496900000002,-22052.543700000002,3965.7815
6879.9168500000005,75.417828,-135.78061449999998,-14828.226900000001,-22653.6211,3913.7648000000004
6880.657520000001,79.2191652,-135.8742928,-11791.2196,-23180.6562,3896.2849
6881.381850000001,83.0199017,-135.9719297,-8647.9514,-23607.552,3923.5113
6882.08572,86.8199849,-136.0720701,-5416.9073,-23908.4127,3999.2398000000003
6882.765469999999,90.6193667,-136.1733502,-2126.4765,-24065.2284,4126.909000000001
6883.41795,94.4180022,-136.2744471,1190.9103,-24067.7616,4304.2989
6884.04054,98.2158499,-136.3740316,4500.1796,-23914.3894,4526.352800000001
6884.63117,102.0128708,-136.47072079999998,7772.8653,-23609.9091,4785.681500000001
6885.18829,105.809028,-136.5630265,10979.9294,-23163.4853,5075.0904
6885.71086,109.60428569999999,-136.649295,14099.563400000001,-22585.7912,5385.3321000000005
