Br;Btheta;Blambda;r
43675.2345;4510.075400000001;-9598.6142;6890.04496
44924.707200000004;3822.0798;-9006.9914;6890.03271
46019.2944;2734.9141;-8544.0013;6890.00104
46932.1621;1395.3651;-8064.5825;6889.9487
47605.7633;-192.26170000000002;-7640.968000000001;6889.87419
48042.303;-1840.2464;-7001.4519;6889.77591
-47073.7214;-2414.9221000000002;110.7534;6870.082
-46719.333;-1448.77;368.79540000000003;6869.88101
-46387.2202;-517.2969;484.39700000000005;6869.75147
-46141.028600000005;206.3008;-72.84100000000001;6869.69437
-45993.2672;-460.0684;-575.6554;6869.71002
-45931.1652;-1223.2407;-741.8981;6869.7980800000005
-45955.0887;-2013.0278;-834.5802;6869.95759
-46014.232;-2933.0512000000003;-890.6426;6870.18699
-46038.3724;-4001.3603000000003;-933.3622;6870.48407
-45946.712400000004;-5214.835300000001;-949.5464000000001;6870.84609
-45659.8979;-6607.7817000000005;-963.4822;6871.26966
-45138.1583;-8065.869100000001;-870.9259000000001;6871.75082
-44305.8165;-9679.992900000001;-924.7616;6872.28506
-43148.5051;-11297.2685;-951.7378;6872.86733
-41681.6134;-12869.219700000001;-931.6765;6873.492179999999
-39913.486600000004;-14376.771900000002;-904.3846000000001;6874.15394
-37867.4835;-15786.049500000001;-867.4038;6874.84684
-35577.8182;-17078.6571;-813.7833;6875.56495
-33069.615300000005;-18231.4921;-744.4179;6876.30233
-30390.2098;-19232.7968;-652.0729;6877.053089999999
-27575.0865;-20083.6273;-535.6407;6877.81146
-24654.719100000002;-20790.4388;-394.9273;6878.57181
-21648.6585;-21347.146;-226.60850000000002;6879.328640000001
-18590.6381;-21753.9637;-30.254900000000003;6880.076770000001
-15501.722000000002;-22015.3289;190.8493;6880.81142
-12410.4925;-22128.2964;431.38;6881.5283500000005
-9344.3502;-22100.1431;689.817;6882.22378
-6329.552900000001;-21938.367700000003;966.5929000000001;6882.894429999999
-3390.4437000000003;-21651.8747;1263.3176;6883.53754
-550.9948;-21256.0406;1579.0527000000002;6884.1507599999995
2167.3940000000002;-20766.419;1916.1984;6884.73222
4747.5644;-20206.5109;2275.5629;6885.28048
7178.884;-19599.5049;2659.6589;6885.79454
9460.069000000001;-18976.1709;3066.6911;6886.27387
11597.2355;-18361.9898;3495.0074;6886.7183700000005
13612.3251;-17784.6186;3941.273;6887.12838
15535.657200000001;-17262.340500000002;4398.172500000001;6887.50461
17406.713900000002;-16806.3622;4860.149600000001;6887.84802
19266.5867;-16411.198200000003;5320.0025000000005;6888.159799999999
21151.0029;-16059.3981;5769.732800000001;6888.44132
23086.0499;-15719.9719;6202.0379;6888.69412
25078.433100000002;-15354.1533;6612.178;6888.91984
27116.5029;-14924.6443;6995.0937;6889.120150000001
29165.0507;-14397.1211;7348.3175;6889.29671
31169.9617;-13757.09;7661.7195;6889.45109
33068.010500000004;-13018.8235;7925.0191;6889.5847300000005
34783.3284;-12239.223;8112.469700000001;6889.69887
36258.807;-11561.0303;8183.1872;6889.79458
37550.3297;-11191.3659;7836.4703;6889.87276
38647.9606;-11660.210000000001;6355.464;6889.93408
39520.3324;-12368.7252;-3513.5936;6889.97886
40158.3465;-2606.2669;-12202.6677;6890.007100000001
40623.1462;-188.41140000000001;-12231.7132;6890.01839
40977.3289;-77.0068;-12058.5255;6890.0120099999995
41245.2416;-561.5901;-11931.8063;6889.98705
41444.5981;-1323.6353000000001;-11746.4212;6889.94243
41541.0248;-2206.2088;-11544.832100000001;6889.87682
41555.0591;-3201.2425000000003;-11213.3047;6889.78871
41483.6969;-4285.4800000000005;-10686.7587;6889.67646
-46682.185000000005;-2232.0471000000002;1299.8163;6870.069100000001
-46460.3278;-1237.1693;1037.8831;6869.89834
-46278.5374;-255.57260000000002;706.4896;6869.79907
-46170.838500000005;-49.4924;-33.1274;6869.77207
-46128.4329;-880.1861;-12.295900000000001;6869.817440000001
-46129.6907;-1733.7654;250.7144;6869.93466
-46161.2474;-2662.7787000000003;558.8464;6870.12257
-46172.7048;-3708.9818;876.0797;6870.379370000001
-46081.9893;-4943.7358;1196.8437000000001;6870.70259
-45801.850600000005;-6318.6026;1514.9249;6871.089120000001
-45307.1671;-7667.0202;1953.1516000000001;6871.53526
-44495.483100000005;-9329.217700000001;2164.0315;6872.03678
-43357.5763;-10969.742900000001;2387.9208000000003;6872.588900000001
-41891.8991;-12571.2813;2592.2699000000002;6873.18642
-40115.4035;-14104.2792;2758.1667;6873.82384
-38070.5069;-15535.485;2884.6490000000003;6874.49542
-35797.9928;-16851.2746;2972.6985;6875.195360000001
-33331.590000000004;-18053.174300000002;3028.5637;6875.91788
-30690.9487;-19138.0584;3055.4521;6876.6572400000005
-27908.0386;-20107.4913;3063.3005000000003;6877.4077
-24992.202400000002;-20967.4129;3064.8556000000003;6878.163640000001
-21954.5135;-21707.3455;3066.8322000000003;6878.9196
-18815.2968;-22318.8269;3077.4136000000003;6879.67037
-15595.735400000001;-22789.212;3109.2144000000003;6880.411
-12328.735700000001;-23106.3613;3164.5265;6881.13694
-9047.197400000001;-23268.879500000003;3248.0454;6881.84399
-5786.666;-23279.1341;3363.4073000000003;6882.5284
-2577.3908;-23149.388600000002;3512.1156;6883.186900000001
557.4568;-22894.9477;3696.2212;6883.81667
3602.569;-22531.370600000002;3917.1205;6884.4154100000005
6547.793900000001;-22073.972100000003;4177.727;6884.98131
9387.671400000001;-21535.5688;4477.578100000001;6885.51306
12115.721800000001;-20926.3622;4819.3707;6886.00987
14727.1149;-20257.9015;5198.8883000000005;6886.47146
17219.0154;-19540.223;5613.978700000001;6886.8979500000005
19589.1918;-18787.2193;6059.3748000000005;6887.2898700000005
21839.9068;-18012.0632;6526.2729;6887.64803
23980.8286;-17222.015900000002;7007.683800000001;6887.9735200000005
26021.601000000002;-16423.791;7492.2362;6888.267610000001
27974.9592;-15615.413;7969.5861;6888.53174
29850.194900000002;-14785.2157;8430.4516;6888.76751
31646.765900000002;-13916.0344;8868.7919;6888.9765800000005
33353.6748;-12988.151;9276.3045;6889.1607
34946.5123;-11986.5336;9647.2443;6889.32161
36381.7289;-10906.6524;9978.4941;6889.460950000001
37610.9799;-9779.2664;10257.392100000001;6889.58017
38575.7923;-8666.3281;10515.4185;6889.680520000001
39254.7695;-7835.671;10635.306900000001;6889.76303
39636.1791;-7557.3159000000005;10609.4007;6889.828509999999
39721.3355;-9218.4881;9057.2374;6889.877520000001
39571.4224;-12041.246500000001;-4071.9523000000004;6889.91032
39084.4871;-6351.7392;-11177.310000000001;6889.926850000001
38420.0346;-5151.2753;-11991.0905;6889.92666
37629.7324;-5217.4381;-12211.4239;6889.90898
36757.6082;-5605.8982000000005;-12298.286600000001;6889.872850000001
35850.5608;-6089.7549;-12201.767300000001;6889.81711
34917.3107;-6849.6571;-11787.1218;6889.74033
33981.0423;-7102.202;-11678.2217;6889.641009999999
33153.163700000005;-7491.8849;-11401.061;6889.51752
-46070.396;-2710.5657;1820.7207;6869.947429999999
-46153.4464;-1442.9416;1396.8616000000002;6869.801509999999
-46207.2482;-157.92680000000001;809.0211;6869.72755
-46243.8268;-463.90200000000004;117.6098;6869.726140000001
-46237.9314;-1645.2125;405.84720000000004;6869.79719
-46160.8383;-2889.5318;878.8492;6869.93999
-45988.940800000004;-4200.9798;1392.1792;6870.15316
-45662.6855;-5669.9545;1878.6682;6870.43463
-45144.075000000004;-7120.8174;2464.8682000000003;6870.78157
-44379.075600000004;-8592.534;3059.5239;6871.19045
-43264.839;-10331.7374;3355.4874;6871.65722
-41834.513100000004;-11951.1133;3698.5067000000004;6872.17746
-40108.339100000005;-13476.8781;3969.1924000000004;6872.74649
-38125.2666;-14879.830600000001;4162.8713;6873.359280000001
-35935.4084;-16141.960200000001;4283.3464;6874.01054
-33590.143000000004;-17263.1153;4336.7844000000005;6874.69468
-31131.9599;-18257.3573;4335.2653;6875.40597
-28591.7873;-19145.2497;4291.5973;6876.13853
-25988.3328;-19951.449;4217.9543;6876.88644
-23321.7884;-20698.198800000002;4129.9627;6877.64382
-20582.7602;-21397.740100000003;4042.2169000000004;6878.40494
-17756.496900000002;-22052.543700000002;3965.7815;6879.164350000001
-14828.226900000001;-22653.6211;3913.7648000000004;6879.9168500000005
-11791.2196;-23180.6562;3896.2849;6880.657520000001
-8647.9514;-23607.552;3923.5113;6881.381850000001
-5416.9073;-23908.4127;3999.2398000000003;6882.08572
-2126.4765;-24065.2284;4126.909000000001;6882.765469999999
1190.9103;-24067.7616;4304.2989;6883.41795
4500.1796;-23914.3894;4526.352800000001;6884.04054
7772.8653;-23609.9091;4785.681500000001;6884.63117
10979.9294;-23163.4853;5075.0904;6885.18829
14099.563400000001;-22585.7912;5385.3321000000005;6885.71086
17114.873900000002;-21888.915800000002;5712.055;6886.198230000001
20009.500900000003;-21084.2582;6050.7092;6886.6502199999995
22770.6413;-20184.1486;6400.164900000001;6887.067
25389.0171;-19201.8583;6760.8522;6887.44909
27858.5157;-18148.6814;7134.7983;6887.797350000001
30177.549000000003;-17030.9746;7524.7349;6888.11292
32342.630100000002;-15852.416700000002;7930.7308;6888.39717
34349.5304;-14612.776600000001;8350.699700000001;6888.651620000001
36187.2483;-13303.730300000001;8780.815400000001;6888.87791
37835.2002;-11921.498800000001;9213.267300000001;6889.0777
39265.5769;-10465.8439;9638.5036;6889.2527199999995
40441.6183;-8949.3405;10046.152900000001;6889.40474
41320.5576;-7390.0447;10446.6939;6889.53541
41883.764800000004;-5890.9373000000005;10737.465400000001;6889.64621
42046.8923;-4497.7563;11222.9902;6889.73838
41854.5159;-3438.7351000000003;11640.521200000001;6889.81285
41291.6154;-3215.4435000000003;11981.578300000001;6889.8703399999995
40478.7882;-6793.3355;10452.5221;6889.91129
39210.2044;-12484.3507;-3546.2021;6889.93583
37710.2566;-10158.9066;-8799.4475;6889.94383
36042.1069;-9761.3479;-9716.1812;6889.9348
34200.7042;-9958.0504;-9888.9751;6889.90794
32329.536900000003;-10044.8451;-9919.6821;6889.86222
30534.931800000002;-10084.0203;-9820.9071;6889.79646
28862.9664;-10098.3665;-9549.2697;6889.709339999999
27333.3319;-10024.3253;-9227.1843;6889.59936
25969.401400000002;-9899.343;-8858.739;6889.46479
-45532.408800000005;-3360.1857;1614.5574000000001;6869.807070000001
-45922.585900000005;-1776.8832;1312.5810000000001;6869.68142
-46196.800200000005;-132.3459;766.7293000000001;6869.62823
-46347.639800000004;-969.4446;189.4846;6869.6479500000005
-46335.2448;-2563.0866;386.9651;6869.74032
-46121.7724;-4253.3553;749.3309;6869.904390000001
-45678.2637;-5980.4948;1164.5978;6870.13855
-44976.6019;-7690.8923;1716.4908;6870.44049
-43934.755900000004;-9585.342400000001;2025.7786;6870.80724
-42550.7972;-11370.3703;2380.3697;6871.23519
-40839.0884;-13046.5534;2700.3919;6871.72015
-38841.9793;-14567.857;2969.4033;6872.25754
-36618.098900000005;-15894.5696;3185.4718000000003;6872.8424
-34252.6581;-17015.5775;3348.0953;6873.46953
-31812.638000000003;-17955.794700000002;3463.4537;6874.1335
-29344.166800000003;-18747.866;3539.3759;6874.82871
-26882.239;-19433.8619;3586.5612;6875.54942
-24433.921700000003;-20065.907900000002;3613.5294000000004;6876.28974
-21983.9581;-20685.1505;3630.3369000000002;6877.04375
-19498.233;-21318.0415;3645.4933;6877.80551
-16937.799300000002;-21978.051300000003;3670.8648000000003;6878.56926
-14262.1399;-22661.4323;3716.8906;6879.32954
-11430.4457;-23348.566600000002;3786.8004;6880.0813
-8417.3426;-24001.403000000002;3886.8623000000002;6880.81984
-5214.7168;-24576.164;4022.1022000000003;6881.54074
-1833.8642;-25024.4062;4194.408100000001;6882.24002
1691.1286;-25299.1253;4401.5975;6882.91423
5309.3832;-25370.2588;4641.4016;6883.56044
8966.9603;-25216.598400000003;4909.3258000000005;6884.17624
12597.4577;-24834.544700000002;5196.743600000001;6884.759690000001
16145.296900000001;-24236.4964;5498.0623000000005;6885.30936
19562.2036;-23440.4251;5804.1557;6885.82424
22808.8643;-22476.2693;6108.2356;6886.3038
25861.988400000002;-21376.460600000002;6408.5886;6886.74792
28710.881;-20168.2485;6701.7165;6887.15689
31357.7173;-18879.2664;6991.202200000001;6887.5313
33810.6492;-17521.6548;7275.102900000001;6887.87208
36080.2741;-16092.969000000001;7557.192800000001;6888.18042
38162.356;-14588.322900000001;7841.9654;6888.45779
40050.9011;-12997.4194;8127.4182;6888.7058
41723.6765;-11300.043300000001;8415.8124;6888.92617
43139.391500000005;-9493.3966;8703.6258;6889.120629999999
44247.4435;-7579.8324;9017.616100000001;6889.29093
45014.3546;-5571.290800000001;9386.5581;6889.4387400000005
45404.617900000005;-3635.4794;9643.9832;6889.56571
45369.1886;-1837.0189;9727.6093;6889.6732999999995
44816.964100000005;1.169;10181.698400000001;6889.7627
43841.5716;1282.9187000000002;10622.923;6889.8347300000005
42453.078;1176.4083;11369.4028;6889.8899599999995
40698.8611;-5561.8262;10921.5308;6889.928650000001
38651.5198;-12933.714;-1510.7444;6889.95082
36399.1751;-12561.7666;-5149.3343;6889.956230000001
34014.2228;-12524.3318;-6140.3264;6889.94436
31619.1198;-12547.4707;-6428.5378;6889.91437
29308.809800000003;-12469.9007;-6377.7419;6889.86513
27134.4828;-12241.026300000001;-6199.9894;6889.79538
25155.206400000003;-11854.5926;-5941.0419;6889.70375
23417.9167;-11340.3696;-5636.0135;6889.58868
-44566.5628;-4860.7541;741.3375000000001;6869.90132
-45248.1146;-3528.0535;685.3864;6869.7190200000005
-45815.7826;-1871.0465000000002;1011.8676;6869.60853
-46235.0235;-241.51100000000002;680.4993000000001;6869.57083
-46474.541600000004;-1421.2359000000001;89.1907;6869.60622
-46487.9115;-3198.6294000000003;-27.9891;6869.71428
-46229.4861;-5069.1993;37.0495;6869.8939
-45657.9285;-7041.5778;117.87230000000001;6870.14325
-44714.855;-9118.9691;131.84050000000002;6870.45985
-43405.0991;-11110.2593;232.4512;6870.84058
-41720.445700000004;-13007.089300000001;344.7079;6871.2817700000005
-39703.9674;-14744.5046;473.68600000000004;6871.779270000001
-37423.984300000004;-16279.1635;622.2842;6872.328530000001
-34954.1861;-17602.3629;794.4704;6872.9245
-32360.635000000002;-18711.755400000002;992.9938000000001;6873.561890000001
-29714.7112;-19636.3531;1220.7518;6874.23515
-27058.8073;-20418.8668;1475.7285000000002;6874.93858
-24412.6094;-21106.0947;1754.0991000000001;6875.66634
-21771.3769;-21747.112100000002;2050.9003000000002;6876.412480000001
-19113.2144;-22368.934400000002;2357.3449;6877.17111
-16414.659;-22994.341800000002;2664.2532;6877.93643
-13642.564600000002;-23636.7075;2966.6282;6878.70284
-10752.009100000001;-24301.4713;3259.7740000000003;6879.46493
-7696.1836;-24965.489700000002;3538.4898000000003;6880.21763
-4446.7807;-25587.5985;3801.7788;6880.95625
-993.4032000000001;-26119.631;4051.1691;6881.676520000001
2653.0161000000003;-26506.7635;4288.372600000001;6882.3746200000005
6457.376700000001;-26695.7458;4516.034500000001;6883.0472
10363.895;-26643.476700000003;4735.8024000000005;6883.69138
14297.3806;-26322.510700000003;4952.8121;6884.30472
18181.3409;-25734.073500000002;5168.8802000000005;6884.885179999999
21947.575;-24887.9182;5380.135200000001;6885.43116
25532.1266;-23812.847400000002;5588.2871000000005;6885.94166
28893.4202;-22549.332700000003;5790.7708;6886.41629
32007.9591;-21134.134400000003;5989.451;6886.85505
34864.8736;-19600.4758;6178.2488;6887.258350000001
37463.2626;-17975.012000000002;6356.5483;6887.62692
39807.9596;-16273.2711;6519.702700000001;6887.96187
41908.0898;-14505.6424;6667.5816;6888.26458
43769.7197;-12662.0826;6796.5622;6888.53657
45369.1672;-10725.5165;6900.1886;6888.779560000001
46681.4568;-8701.3791;6982.3172;6888.995370000001
47672.4588;-6534.5182;7157.4155;6889.1858600000005
48335.802200000006;-4411.9403;7073.0638;6889.35275
48564.771100000005;-2143.2727;7182.667100000001;6889.49763
48348.502700000005;115.56410000000001;7208.685600000001;6889.62201
47655.1978;2257.9979000000003;7313.4655;6889.72721
46499.293600000005;4137.8989;7582.175200000001;6889.8143
44914.519700000004;5459.3709;8232.9442;6889.88405
42955.2706;4963.472000000001;9989.0174;6889.93692
40681.880300000004;-5893.0002;10825.472;6889.9730899999995
38169.2253;-13114.9505;1661.5349;6889.9925
35530.7149;-13787.961200000002;-1174.9455;6889.99484
32887.620200000005;-14012.0076;-2112.8895;6889.97954
30301.9;-14013.9874;-2508.8273;6889.94571
27851.159600000003;-13787.6442;-2706.8378000000002;6889.89218
25604.667;-13348.879;-2814.0781;6889.81767
23622.4716;-12740.837500000001;-2878.9501;6889.72069
21952.1022;-12022.2473;-2924.1261;6889.59954
-44572.0281;-4659.973;-625.0105;6869.77336
-45214.5965;-3365.7542000000003;-176.6078;6869.6069800000005
-45797.9691;-1838.2667000000001;804.7474000000001;6869.51305
-46287.6567;-476.2515;697.3203000000001;6869.49239
-46634.779500000004;-1572.7029;-36.4504;6869.54511
-46757.5343;-3206.9493;-452.4789;6869.67063
-46619.6151;-5026.209;-542.9669;6869.86764
-46179.523;-7069.6144;-1089.2111;6870.134140000001
-45384.8868;-9104.3704;-1411.6562000000001;6870.46747
-44209.6209;-11130.606800000001;-1658.4652;6870.8643600000005
-42660.571800000005;-13107.4333;-1843.9366;6871.320890000001
-40770.192;-14989.779700000001;-1959.4523000000002;6871.8327
-38579.1793;-16734.7356;-1997.7648000000002;6872.39498
-36138.1927;-18333.224000000002;-1954.9432000000002;6873.0026100000005
-33484.6373;-19780.3205;-1828.4098000000001;6873.65021
-30660.310800000003;-21077.8617;-1620.4749000000002;6874.332270000001
-27698.754200000003;-22237.3335;-1338.3631;6875.043060000001
-24625.172000000002;-23275.2232;-990.6488;6875.77675
-21454.806800000002;-24207.999600000003;-592.2269;6876.5274500000005
-18189.5551;-25047.481;-159.6985;6877.28927
-14832.3145;-25801.288;294.27500000000003;6878.0564
-11378.0866;-26476.732900000003;753.6226;6878.823230000001
-7817.6387;-27071.8528;1202.9219;6879.5844400000005
-4138.4587;-27574.823900000003;1629.7312000000002;6880.3351
-335.322;-27963.5112;2023.3116;6881.070650000001
3588.5769;-28207.890000000003;2378.2305;6881.78684
7613.2988000000005;-28271.525400000002;2693.4446000000003;6882.47992
11704.6473;-28120.017300000003;2967.9455000000003;6883.146600000001
15814.1059;-27730.4213;3204.5788000000002;6883.7840400000005
19884.8043;-27083.649100000002;3404.8762;6884.389929999999
23853.4723;-26177.093;3578.2877000000003;6884.962570000001
27653.5278;-25021.0754;3727.5808;6885.500770000001
31228.900700000002;-23646.6715;3856.8862000000004;6886.00381
34544.8864;-22089.346400000002;3969.6476000000002;6886.47141
37581.6119;-20383.566600000002;4063.2184;6886.90373
40326.1295;-18555.2964;4138.1475;6887.3013200000005
42774.637500000004;-16630.5649;4186.733200000001;6887.6651
44927.471900000004;-14619.4184;4205.855500000001;6887.99624
46777.0254;-12529.1793;4193.5271;6888.29612
48313.3974;-10361.4336;4138.5766;6888.56622
49519.1627;-8123.575400000001;4025.2035;6888.8080899999995
50363.535;-5875.5202;3777.8650000000002;6889.02334
50818.8671;-3572.3686000000002;3852.0209;6889.21362
50909.9194;-1238.1669000000002;3602.099;6889.38061
