time_stamp,radius,colat,lon,X,Y,Z,flags_b,flags_q,Kp10,dDst,Br,Btheta,Bphi
6831.266666666666,6869.86541,8.592939600000008,38.0941992,3854.3627,1469.4564,45326.7062,0,0,29.233333333366318,0.7001920306851313,-45326.7062,-3854.3627,1469.4564
6831.267361111111,6869.71645,5.016397600000005,49.375280499999995,2331.2434000000003,1274.2003,45795.2972,0,0,29.138888888861402,0.7502000319964255,-45795.2972,-2331.2434000000003,1274.2003
6831.268055555555,6869.63966,2.3502459999999985,95.87723609999999,504.9125,1075.8616,46133.086,0,0,29.044444444480177,0.8002080332422254,-46133.086,-504.9125,1075.8616
6831.26875,6869.6357,3.862414700000002,166.6316276,620.4639000000001,212.3702,46337.9081,0,0,28.94999999997526,0.8502160345535197,-46337.9081,-620.4639000000001,212.3702
6831.269444444444,6869.70449,7.303993800000001,-175.8614246,2193.7555,228.8128,46378.569500000005,0,0,28.855555555594037,0.9002240357993196,-46378.569500000005,-2193.7555,228.8128
6831.270138888889,6869.845310000001,10.991501600000007,-169.9265276,3896.6243000000004,529.363,46212.549900000005,0,0,28.76111111108912,0.9502320371106139,-46212.549900000005,-3896.6243000000004,529.363
6831.270833333333,6870.05672,14.741462600000006,-167.0914034,5691.602,908.5145,45806.3053,0,0,28.666666666707897,0.9997600192481766,-45806.3053,-5691.602,908.5145
6831.271527777778,6870.3366000000005,18.51589,-165.4901174,7386.6810000000005,1465.4550000000002,45154.6135,0,0,28.57222222220298,0.9497640188957257,-45154.6135,-7386.6810000000005,1465.4550000000002
6831.272222222222,6870.68219,22.3022737,-164.4992508,9338.6268,1715.6302,44155.4077,0,0,28.477777777821757,0.8997680186087533,-44155.4077,-9338.6268,1715.6302
6831.272916666667,6871.09009,26.095309500000006,-163.85371089999998,11171.8667,2039.7914,42807.4239,0,0,28.38333333331684,0.8497720182563024,-42807.4239,-11171.8667,2039.7914
6831.273611111111,6871.556280000001,29.892358200000004,-163.4220499,12893.212300000001,2344.5548,41122.0601,0,0,28.288888888935617,0.7997760179693301,-41122.0601,-12893.212300000001,2344.5548
6831.274305555556,6872.07629,33.6919503,-163.1317573,14460.024500000001,2613.2512,39139.8381,0,0,28.1944444444307,0.7497800176168792,-39139.8381,-14460.024500000001,2613.2512
6831.275,6872.64524,37.493194700000004,-162.93956609999998,15827.5393,2836.9093000000003,36919.586,0,0,28.100000000049477,0.6997840173299068,-36919.586,-15827.5393,2836.9093000000003
6831.2756944444445,6873.25802,41.2955136,-162.8180483,16979.811700000002,3017.7441000000003,34543.2664,0,0,28.00555555554456,0.6497880169774559,-34543.2664,-16979.811700000002,3017.7441000000003
6831.2763888888885,6873.90925,45.098510600000004,-162.7489561,17940.0639,3159.6164000000003,32089.3214,0,0,27.911111111163336,0.5997920166904835,-32089.3214,-17940.0639,3159.6164000000003
6831.277083333333,6874.59338,48.9019003,-162.719656,18744.855900000002,3266.5855,29606.254800000002,0,0,27.81666666665842,0.5497960163380327,-29606.254800000002,-18744.855900000002,3266.5855
6831.277777777777,6875.30472,52.7054692,-162.7211012,19432.7766,3347.7817,27130.844100000002,0,0,27.722222222277196,0.49980001605106017,-27130.844100000002,-19432.7766,3347.7817
6831.278472222222,6876.037429999999,56.5090512,-162.7466194,20055.1689,3413.3182,24678.2984,0,0,27.62777777777228,0.4498040156986094,-24678.2984,-20055.1689,3413.3182
6831.279166666666,6876.78561,60.3125128,-162.7911579,20659.2972,3468.7901,22235.951,0,0,27.533333333391056,0.3998080154116369,-22235.951,-20659.2972,3468.7901
6831.279861111111,6877.543310000001,64.1157432,-162.8507947,21277.9964,3521.5579000000002,19771.7086,0,0,27.43888888888614,0.34981201505918613,-19771.7086,-21277.9964,3521.5579000000002
6831.280555555555,6878.304730000001,67.9186475,-162.9224119,21928.3148,3579.4272,17243.8001,0,0,27.344444444504916,0.29981601477221365,-17243.8001,-21928.3148,3579.4272
6831.28125,6879.06434,71.7211429,-163.00347109999998,22610.8465,3649.7079000000003,14606.762200000001,0,0,27.25,0.24982001441976287,-14606.762200000001,-22610.8465,3649.7079000000003
6831.281944444445,6879.81702,75.5231566,-163.0918544,23308.8408,3738.3692,11818.308700000001,0,0,27.155555555495084,0.19982401406731198,-11818.308700000001,-23308.8408,3738.3692
6831.282638888889,6880.557940000001,79.3246242,-163.18574809999998,23987.101300000002,3853.5481,8846.869200000001,0,0,27.06111111111386,0.1498280137803395,-8846.869200000001,-23987.101300000002,3853.5481
6831.283333333334,6881.28264,83.1254877,-163.2835542,24603.1467,3995.954,5677.7379,0,0,26.966666666608944,0.09983201342788872,-5677.7379,-24603.1467,3995.954
6831.284027777778,6881.98705,86.9256942,-163.38382149999998,25103.4974,4169.1841,2313.1338,0,0,26.87222222222772,0.049836013140916235,-2313.1338,-25103.4974,4169.1841
6831.284722222223,6882.66762,90.7251952,-163.48518869999998,25439.4159,4372.6254,-1216.1047,0,0,26.777777777722804,0.0001599872115345402,1216.1047,-25439.4159,4372.6254
6831.285416666667,6883.32128,94.5239458,-163.5863344,25575.4314,4605.6038,-4862.1463,0,0,26.68333333334158,0.050155987498506915,4862.1463,-25575.4314,4605.6038
6831.2861111111115,6883.94545,98.3219048,-163.68592999999998,25481.1372,4863.5043000000005,-8569.5355,0,0,26.588888888836664,0.1001519878509578,8569.5355,-25481.1372,4863.5043000000005
6831.2868055555555,6884.53805,102.1190333,-163.782592,25146.9527,5140.2525000000005,-12267.9259,0,0,26.49444444445544,0.15014798813793018,12267.9259,-25146.9527,5140.2525000000005
6831.2875,6885.0975,105.9152942,-163.8748298,24582.8489,5433.097900000001,-15898.279400000001,0,0,26.399999999950523,0.20014398849038106,15898.279400000001,-24582.8489,5433.097900000001
6831.288194444444,6885.6227,109.7106513,-163.96098569999998,23804.097400000002,5728.321,-19403.2892,0,0,26.3055555555693,0.25013998877735366,19403.2892,-23804.097400000002,5728.321
6831.288888888889,6886.11297,113.5050679,-164.0391604,22841.492400000003,6024.2159,-22737.5079,0,0,26.211111111064383,0.3001359891298043,22737.5079,-22841.492400000003,6024.2159
6831.289583333333,6886.56807,117.2985049,-164.10711759999998,21729.838600000003,6315.5058,-25872.5031,0,0,26.11666666668316,0.3501319894167769,25872.5031,-21729.838600000003,6315.5058
6831.290277777778,6886.98817,121.0909185,-164.1621561,20501.2317,6600.3687,-28794.367700000003,0,0,26.022222222178243,0.4001279897692276,28794.367700000003,-20501.2317,6600.3687
6831.290972222222,6887.37377,124.8822571,-164.2009335,19183.2223,6879.2378,-31503.7844,0,0,25.92777777779702,0.4501239900562002,31503.7844,-19183.2223,6879.2378
6831.291666666667,6887.72571,128.6724559,-164.2192144,17793.027700000002,7149.568700000001,-34007.1672,0,0,25.833333333292103,0.5001199904086508,34007.1672,-17793.027700000002,7149.568700000001
6831.292361111111,6888.0451299999995,132.46142989999998,-164.2115029,16333.4847,7415.0005,-36314.5037,0,0,25.73888888891088,0.5501159906956234,36314.5037,-16333.4847,7415.0005
6831.293055555556,6888.33344,136.2490628,-164.1704858,14800.8862,7677.6389,-38430.6825,0,0,25.644444444405963,0.6001119910480741,38430.6825,-14800.8862,7677.6389
6831.29375,6888.5922199999995,140.0351902,-164.0861644,13183.7001,7936.9956,-40348.086800000005,0,0,25.55000000002474,0.6501079913350467,40348.086800000005,-13183.7001,7936.9956
6831.294444444445,6888.82316,143.81957169999998,-163.94444299999998,11467.137,8192.659800000001,-42051.1328,0,0,25.455555555519823,0.7001039916874974,42051.1328,-11467.137,8192.659800000001
6831.295138888889,6889.028,147.6018427,-163.72473829999998,9637.168300000001,8445.1369,-43503.4551,0,0,25.361111111138598,0.75009999197447,43503.4551,-9637.168300000001,8445.1369
6831.295833333334,6889.20845,151.3814305,-163.39570329999998,7698.9944000000005,8688.915500000001,-44657.1854,0,0,25.266666666633682,0.8000959923269209,44657.1854,-7698.9944000000005,8688.915500000001
6831.296527777778,6889.366190000001,155.15739150000002,-162.9070813,5732.151800000001,8882.047400000001,-45459.3441,0,0,25.172222222252458,0.8500919926138932,45459.3441,-5732.151800000001,8882.047400000001
